Date,NTPC,Tata Power,Adani Power,Reliance,Power Grid
2020-02-07,90.09405517578125,53.97998809814453,12.170000076293945,641.3478393554688,74.68375396728516
2020-02-10,88.45740509033203,53.00276184082031,11.979999542236328,642.22021484375,73.19322204589844
2020-02-11,91.06825256347656,53.65424728393555,12.029999732971191,649.8922729492188,74.33073425292969
2020-02-12,91.029296875,52.118614196777344,12.09000015258789,657.7433471679688,74.27189636230469
2020-02-13,89.74335479736328,51.46712875366211,12.020000457763672,659.465576171875,74.74259948730469
2020-02-14,87.83391571044922,50.07109451293945,11.920000076293945,665.482421875,72.21261596679688
2020-02-17,85.96344757080078,48.16318130493164,11.510000228881836,661.2997436523438,72.0164794921875
2020-02-18,85.41789245605469,47.97705078125,11.350000381469727,656.4458618164062,72.56563568115234
2020-02-19,87.32732391357422,47.7909049987793,11.6899995803833,672.7294921875,73.54623413085938
2020-02-20,86.7817611694336,48.02357864379883,11.529999732971191,664.744384765625,74.232666015625
2020-02-24,85.4958267211914,48.256256103515625,11.210000038146973,646.40283203125,72.9970932006836
2020-02-25,85.80757141113281,48.11664962768555,11.210000038146973,633.6309814453125,73.0167007446289
2020-02-26,85.02821350097656,45.929527282714844,10.890000343322754,622.7155151367188,72.8990249633789
2020-02-27,84.98925018310547,45.88298797607422,10.5600004196167,620.143310546875,73.1343765258789
2020-02-28,83.04084014892578,43.46320343017578,9.460000038146973,594.3756103515625,71.19276428222656
2020-03-02,80.97554016113281,40.76420211791992,9.40999984741211,588.7837524414062,71.97725677490234
2020-03-03,84.87235260009766,41.32261276245117,9.779999732971191,600.7280883789062,75.1937026977539
2020-03-04,84.13194274902344,41.64835739135742,9.529999732971191,599.3189086914062,77.2922134399414
2020-03-05,84.05400848388672,41.183013916015625,9.350000381469727,586.547119140625,76.86073303222656
2020-03-06,81.94973754882812,40.066184997558594,8.819999694824219,568.5857543945312,74.76219940185547
2020-03-09,80.19618225097656,36.99490737915039,8.149999618530273,498.41845703125,70.9770278930664
2020-03-11,80.31309509277344,35.27313232421875,8.239999771118164,516.044189453125,71.15354919433594
2020-03-12,73.53266143798828,37.553321838378906,6.059999942779541,475.53631591796875,65.15217590332031
2020-03-13,76.4162826538086,39.22856521606445,6.190000057220459,494.4593505859375,65.85820007324219
2020-03-16,70.76592254638672,37.64638900756836,5.690000057220459,454.3765563964844,64.23554992675781
2020-03-17,68.66163635253906,36.25035858154297,5.369999885559082,450.9319152832031,65.88262176513672
2020-03-18,62.77748107910156,32.667198181152344,5.630000114440918,433.2615051269531,58.623321533203125
2020-03-19,61.06288528442383,31.829587936401367,5.400000095367432,410.53594970703125,59.843360900878906
2020-03-20,63.323028564453125,34.15630340576172,5.809999942779541,455.3830871582031,63.95085906982422
2020-03-23,59.54314041137695,30.619686126708984,5.130000114440918,395.4825134277344,62.22246551513672
2020-03-24,60.43940353393555,32.015716552734375,5.590000152587891,422.032958984375,59.90437316894531
2020-03-25,62.11503219604492,32.574134826660156,5.710000038146973,484.1478576660156,61.10409927368164
2020-03-26,62.46795654296875,32.76026916503906,6.019999980926514,476.9678955078125,64.39822387695312
2020-03-27,65.09529876708984,31.59691047668457,5.519999980926514,476.699462890625,65.06925964355469
2020-03-30,64.11492156982422,30.06127166748047,5.360000133514404,460.9749450683594,63.30018997192383
2020-03-31,66.03641510009766,30.57314682006836,5.550000190734863,498.239501953125,64.70323944091797
2020-04-01,63.5267333984375,29.363252639770508,5.360000133514404,483.3426513671875,62.87316131591797
2020-04-03,62.38951110839844,28.06028938293457,5.349999904632568,482.0006408691406,63.52384567260742
2020-04-07,63.958072662353516,31.31770133972168,5.760000228881836,539.5526733398438,64.25587463378906
2020-04-08,66.82069396972656,33.17908477783203,5.789999961853027,533.31201171875,64.39822387695312
2020-04-09,68.31084442138672,33.97017288208008,6.079999923706055,545.7483520507812,66.87896728515625
2020-04-13,69.52647399902344,33.4117546081543,5.929999828338623,531.969970703125,65.04891204833984
2020-04-15,70.50682067871094,32.620662689208984,5.860000133514404,514.3888549804688,64.88623809814453
2020-04-16,74.58507537841797,32.29492950439453,5.96999979019165,522.53076171875,66.45195770263672
2020-04-17,74.89879608154297,32.015716552734375,6.179999828338623,547.5601806640625,68.22101593017578
2020-04-20,77.5653305053711,31.224634170532227,6.949999809265137,556.4177856445312,67.3060073852539
2020-04-21,76.31050109863281,30.200876235961914,6.380000114440918,553.5324096679688,66.14695739746094
2020-04-22,76.54578399658203,30.154340744018555,6.480000019073486,610.0106201171875,65.96393585205078
2020-04-23,74.66350555419922,30.433547973632812,6.489999771118164,613.2764282226562,64.25587463378906
2020-04-24,73.2518081665039,28.897907257080078,6.130000114440918,633.8992919921875,64.72356414794922
2020-04-27,72.42830657958984,28.897907257080078,6.170000076293945,639.6030883789062,64.90657806396484
2020-04-28,70.85974884033203,28.572172164916992,6.03000020980835,638.887451171875,63.93051528930664
2020-04-29,70.7420883178711,28.94444465637207,6.25,638.3504638671875,64.27619934082031
2020-04-30,74.5458755493164,29.502857208251953,6.329999923706055,655.8197021484375,65.90293884277344
2020-05-04,71.72245025634766,28.01375389099121,5.96999979019165,642.0411376953125,64.6828842163086
2020-05-05,72.6243667602539,28.386030197143555,6.090000152587891,653.4262084960938,66.55363464355469
2020-05-06,74.27135467529297,26.989994049072266,6.130000114440918,653.4710083007812,67.26534271240234
2020-05-07,70.93816375732422,26.989994049072266,6.110000133514404,674.1387329101562,65.78093719482422
2020-05-08,68.2323989868164,26.524648666381836,5.980000019073486,698.6761474609375,64.66255950927734
2020-05-11,67.9579086303711,25.40782356262207,5.920000076293945,705.3864135742188,64.58123779296875
2020-05-12,71.87933349609375,26.431581497192383,5.96999979019165,661.7470703125,66.41130828857422
2020-05-13,72.977294921875,28.199892044067383,6.369999885559082,675.7872314453125,67.773681640625
2020-05-14,70.0754623413086,28.758304595947266,6.610000133514404,648.4656982421875,65.39458465576172
2020-05-15,71.25189971923828,29.223651885986328,6.46999979019165,659.0556640625,64.98790740966797
2020-05-18,69.72254180908203,29.13058090209961,6.179999828338623,650.6334228515625,62.83248519897461
2020-05-19,71.40874481201172,30.200876235961914,7.059999942779541,636.2501220703125,64.27619934082031
2020-05-20,72.85966491699219,30.945423126220703,6.920000076293945,647.44970703125,64.43887329101562
2020-05-21,70.78131866455078,30.57314682006836,6.849999904632568,650.8591918945312,64.62189483642578
2020-05-22,71.330322265625,31.410768508911133,6.599999904632568,646.4788208007812,63.38151168823242
2020-05-26,72.9380874633789,33.272151947021484,7.340000152587891,643.0918579101562,63.99153518676758
2020-05-27,74.27135467529297,33.272151947021484,7.400000095367432,652.8010864257812,63.910194396972656
2020-05-28,75.0556411743164,34.34244918823242,7.199999809265137,664.8585815429688,63.95085906982422
2020-05-29,76.74185943603516,34.016700744628906,7.28000020980835,661.3135986328125,64.07286834716797
2020-06-01,76.78105926513672,36.715702056884766,7.909999847412109,686.580322265625,64.60157012939453
2020-06-02,75.879150390625,39.60083770751953,8.039999961853027,693.51220703125,67.12297821044922
2020-06-03,74.27135467529297,38.809749603271484,7.539999961853027,696.19921875,66.91964721679688
2020-06-04,74.6242904663086,39.55430221557617,7.75,713.4275512695312,68.8310546875
2020-06-05,76.82028198242188,40.857269287109375,7.78000020980835,714.2855224609375,69.72576141357422
2020-06-08,77.29085540771484,39.69390869140625,7.710000038146973,708.7760620117188,70.0917739868164
2020-06-09,76.85950469970703,39.7869758605957,7.670000076293945,694.1670532226562,69.35974884033203
2020-06-10,76.97714233398438,39.83351516723633,7.760000228881836,709.9728393554688,69.15641021728516
2020-06-11,76.8987045288086,38.34440231323242,7.570000171661377,694.4154052734375,69.54276275634766
2020-06-12,75.99678802490234,38.809749603271484,7.599999904632568,717.4918823242188,67.63134002685547
2020-06-15,73.09494018554688,39.46123504638672,7.5,729.1204223632812,66.39096069335938
2020-06-16,72.78123474121094,38.204803466796875,7.320000171661377,730.5429077148438,66.16728973388672
2020-06-17,71.76166534423828,38.39094161987305,7.360000133514404,729.4816284179688,64.86592102050781
2020-06-18,72.70280456542969,39.973114013671875,7.519999980926514,747.793701171875,67.28565979003906
2020-06-19,72.9380874633789,40.205787658691406,7.599999904632568,794.5337524414062,69.7054214477539
2020-06-22,74.741943359375,40.624595642089844,7.639999866485596,788.5501098632812,72.633544921875
2020-06-23,79.01625061035156,41.36914825439453,7.579999923706055,777.1473999023438,76.23267364501953
2020-06-24,76.11443328857422,40.252323150634766,7.550000190734863,780.2859497070312,72.5928726196289
2020-06-25,75.36934661865234,40.950340270996094,7.349999904632568,775.7925415039062,72.93854522705078
2020-06-26,76.0752182006836,43.137454986572266,7.349999904632568,786.5179443359375,72.87755584716797
2020-06-29,74.42823028564453,41.741424560546875,7.25,778.1634521484375,72.4912109375
2020-06-30,75.13407897949219,41.741424560546875,7.199999809265137,769.560546875,71.10848999023438
2020-07-01,73.40864562988281,42.904781341552734,7.179999828338623,784.6889038085938,70.53912353515625
2020-07-02,73.2518081665039,46.348331451416016,7.159999847412109,798.1976928710938,71.21015167236328
2020-07-03,74.11450958251953,46.44140625,7.179999828338623,810.6897583007812,72.22685241699219
2020-07-06,74.66350555419922,46.8602180480957,7.179999828338623,839.6640014648438,72.38953399658203
2020-07-07,72.58517456054688,47.325557708740234,7.190000057220459,826.8092651367188,70.39678955078125
2020-07-08,71.36951446533203,48.581993103027344,7.139999866485596,815.2694702148438,69.0344009399414
2020-07-09,71.52638244628906,48.86119842529297,7.110000133514404,827.1719970703125,69.76644897460938
2020-07-10,70.89895629882812,46.81367874145508,6.960000038146973,851.5665893554688,70.19345092773438
2020-07-13,70.50682067871094,46.20873260498047,6.940000057220459,877.3895263671875,68.77005767822266
2020-07-14,68.7421875,46.25676727294922,7.139999866485596,869.2277221679688,66.43163299560547
2020-07-15,69.055908203125,45.29608917236328,6.940000057220459,836.1272583007812,66.5129623413086
2020-07-16,68.03633117675781,44.8637809753418,6.940000057220459,835.8551635742188,65.96393585205078
2020-07-17,69.2519760131836,47.361549377441406,7.099999904632568,866.8245239257812,66.41130828857422
2020-07-20,68.35003662109375,47.12137985229492,7.070000171661377,870.5426635742188,66.49262237548828
2020-07-21,69.29118347167969,46.92924499511719,7.050000190734863,893.96240234375,70.62046813964844
2020-07-22,70.85974884033203,48.082061767578125,7.010000228881836,908.67626953125,73.06056213378906
2020-07-23,71.0166015625,48.034027099609375,7.03000020980835,933.07080078125,73.91459655761719
2020-07-24,70.11468505859375,46.97727966308594,7.0,973.1314697265625,74.01625061035156
2020-07-27,68.7421875,47.55368423461914,7.050000190734863,977.6885375976562,73.56891632080078
2020-07-28,69.44803619384766,47.21744918823242,7.099999904632568,987.437255859375,73.97559356689453
2020-07-29,69.13433074951172,47.79385757446289,7.130000114440918,950.6866455078125,73.91459655761719
2020-07-30,67.918701171875,46.11266326904297,7.099999904632568,956.218505859375,71.92183685302734
2020-07-31,68.2323989868164,46.7851448059082,7.079999923706055,937.2877197265625,72.51154327392578
2020-08-03,67.1344223022461,46.83317947387695,7.03000020980835,910.943359375,72.61321258544922
2020-08-04,67.1344223022461,47.745826721191406,7.190000057220459,975.1492309570312,72.4912109375
2020-08-05,67.36968994140625,47.02531433105469,7.050000190734863,964.1989135742188,71.55583190917969
2020-08-06,67.56576538085938,47.457618713378906,7.039999961853027,967.667724609375,71.5354995727539
2020-08-07,67.2912826538086,47.745826721191406,7.329999923706055,973.2674560546875,71.55583190917969
2020-08-10,69.17352294921875,49.4270133972168,7.53000020980835,961.2062377929688,72.08451080322266
2020-08-11,69.21276092529297,49.85932159423828,7.53000020980835,967.5316162109375,71.92183685302734
2020-08-12,69.56568145751953,50.86803436279297,7.460000038146973,964.7202758789062,72.40986633300781
2020-08-13,70.53580474853516,53.89418029785156,7.53000020980835,962.2037963867188,72.69454956054688
2020-08-14,71.46550750732422,52.78940200805664,7.429999828338623,958.4630126953125,71.3321533203125
2020-08-17,77.043701171875,53.84614562988281,7.409999847412109,948.2835083007812,72.65387725830078
2020-08-18,76.84159088134766,53.46187210083008,7.360000133514404,960.6168212890625,72.28785705566406
2020-08-19,76.5182113647461,54.47058868408203,7.5,966.5114135742188,72.12519073486328
2020-08-20,81.73258972167969,58.98578643798828,7.690000057220459,950.8679809570312,73.69091033935547
2020-08-21,85.65350341796875,59.51416015625,7.829999923706055,943.975830078125,76.9037094116211
2020-08-24,85.20887756347656,58.50544357299805,7.679999828338623,950.2785034179688,75.33798217773438
2020-08-25,83.9153823852539,57.64082717895508,8.1899995803833,944.0891723632812,75.1346435546875
2020-08-26,83.10694122314453,60.1866340637207,8.029999732971191,969.11865234375,75.37865447998047
2020-08-27,82.94523620605469,59.177921295166016,7.889999866485596,957.0120849609375,75.31764221191406
2020-08-28,82.09638977050781,58.79365158081055,7.849999904632568,959.528564453125,74.13827514648438
2020-08-31,77.93296813964844,56.439979553222656,7.449999809265137,943.4544677734375,72.77588653564453
2020-09-01,80.68164825439453,57.160491943359375,7.760000228881836,946.4244995117188,73.36556243896484
2020-09-02,79.99449157714844,58.5534782409668,7.829999923706055,964.992431640625,75.37899780273438
2020-09-03,78.98392486572266,58.31331253051758,7.730000019073486,957.692138671875,74.25580596923828
2020-09-04,76.5586166381836,56.584083557128906,7.519999980926514,941.8900756835938,72.82061004638672
2020-09-07,74.69923400878906,55.143062591552734,7.440000057220459,944.338623046875,73.27820587158203
2020-09-08,73.28447723388672,53.02956771850586,7.429999828338623,955.425048828125,72.75821685791016
2020-09-09,73.08236694335938,53.46187210083008,7.420000076293945,980.0236206054688,72.90380096435547
2020-09-10,73.20362854003906,53.26973342895508,7.53000020980835,1049.239990234375,73.88139343261719
2020-09-11,72.83984375,54.47058868408203,7.480000019073486,1051.84716796875,72.86221313476562
2020-09-14,73.44617462158203,54.8548583984375,7.449999809265137,1044.0482177734375,71.34380340576172
2020-09-15,73.64830017089844,55.47930145263672,7.429999828338623,1051.43896484375,72.09261322021484
2020-09-16,72.47603607177734,54.566654205322266,7.429999828338623,1054.0234375,71.53101348876953
2020-09-17,71.66761016845703,54.518619537353516,7.400000095367432,1042.3251953125,70.01261138916016
2020-09-18,73.20362854003906,53.9902458190918,7.480000019073486,1045.4764404296875,71.51022338867188
2020-09-21,71.38467407226562,50.91606521606445,7.400000095367432,1022.8729858398438,70.92781066894531
2020-09-22,70.89960479736328,49.4270133972168,7.340000152587891,1002.6045532226562,70.22061920166016
2020-09-23,68.79766845703125,51.3483772277832,7.329999923706055,1011.5143432617188,68.18222045898438
2020-09-24,66.81702423095703,48.466331481933594,7.260000228881836,989.0242919921875,66.28942108154297
2020-09-25,68.55513000488281,51.01213455200195,7.320000171661377,998.3196411132812,66.87183380126953
2020-09-28,70.73792266845703,52.020851135253906,7.429999828338623,1004.9170532226562,69.9502182006836
2020-09-29,68.83808135986328,51.82871627807617,7.449999809265137,1017.9758911132812,67.93263244628906
2020-09-30,68.79766845703125,51.20427322387695,7.380000114440918,1013.1242065429688,67.57902526855469
2020-10-01,68.635986328125,52.30905532836914,7.409999847412109,1008.9979858398438,68.47342681884766
2020-10-05,68.2721939086914,51.732643127441406,7.380000114440918,1003.08056640625,67.74542236328125
2020-10-06,68.0296630859375,52.45315170288086,7.369999885559082,1002.24169921875,67.89102172851562
2020-10-07,66.93827819824219,53.94221115112305,7.300000190734863,1023.6212158203125,66.3934326171875
2020-10-08,66.7765884399414,52.83742904663086,7.260000228881836,1015.345947265625,65.85263061523438
2020-10-09,67.01913452148438,52.30905532836914,7.320000171661377,1012.7161254882812,65.72783660888672
2020-10-12,66.89785766601562,50.77196502685547,7.239999771118164,1014.3483276367188,66.47662353515625
2020-10-13,66.81702423095703,51.924781799316406,7.239999771118164,1034.1407470703125,66.74701690673828
2020-10-14,63.94706344604492,50.86803436279297,7.21999979019165,1037.2239990234375,65.33263397216797
2020-10-15,63.86622619628906,50.81999969482422,7.21999979019165,1000.49609375,64.79182434082031
2020-10-16,64.91720581054688,52.020851135253906,7.199999809265137,986.5757446289062,66.12303924560547
2020-10-19,66.00858306884766,53.02956771850586,7.130000114440918,986.7570190429688,66.45581817626953
2020-10-20,65.20014953613281,52.597259521484375,7.090000152587891,977.552490234375,65.39501953125
2020-10-21,66.53406524658203,51.82871627807617,7.019999980926514,963.3600463867188,68.11981964111328
2020-10-22,68.43387603759766,52.93349838256836,7.0,955.35693359375,68.6814193725586
2020-10-23,69.72736358642578,53.077598571777344,7.070000171661377,958.1229248046875,70.78221130371094
2020-10-26,69.48483276367188,51.780677795410156,7.03000020980835,920.057373046875,71.57261657714844
2020-10-27,72.3143539428711,51.63658142089844,7.079999923706055,922.5059814453125,72.17581939697266
2020-10-28,71.22296905517578,51.01213455200195,7.059999942779541,912.0543823242188,71.90541076660156
2020-10-29,69.92947387695312,50.051456451416016,7.130000114440918,919.059814453125,71.3853988647461
2020-10-30,70.8187484741211,50.099491119384766,7.150000095367432,931.574462890625,71.13581848144531
2020-11-02,72.11225128173828,50.579830169677734,7.190000057220459,851.2946166992188,71.9886245727539
2020-11-03,69.48483276367188,51.49247360229492,7.210000038146973,839.0292358398438,74.8590087890625
2020-11-04,68.79766845703125,51.20427322387695,7.230000019073486,867.5046997070312,73.67341613769531
2020-11-05,70.1719970703125,53.17366409301758,7.28000020980835,886.4581298828125,74.48460388183594
2020-11-06,70.57621765136719,52.549224853515625,7.539999961853027,920.0800170898438,74.23500061035156
2020-11-09,72.3143539428711,52.78940200805664,7.409999847412109,929.8513793945312,76.56461334228516
2020-11-10,73.97164154052734,54.47058868408203,7.269999980926514,945.2001953125,77.33419799804688
2020-11-11,75.10345458984375,54.998958587646484,7.289999961853027,905.5928955078125,78.89419555664062
2020-11-12,73.4057388305664,53.41383743286133,7.210000038146973,897.7938842773438,78.831787109375
2020-11-13,73.93122100830078,53.077598571777344,7.230000019073486,905.2301635742188,78.56138610839844
2020-11-14,73.48658752441406,53.75007629394531,7.28000020980835,907.9053955078125,78.20780181884766
2020-11-17,71.7080307006836,55.383235931396484,7.5,903.8018188476562,77.7085952758789
2020-11-18,71.38467407226562,58.21723937988281,7.880000114440918,901.0586547851562,77.12619018554688
2020-11-19,72.5973129272461,56.82425308227539,7.659999847412109,894.6879272460938,78.95658874511719
2020-11-20,74.21417236328125,55.81553649902344,7.599999904632568,861.292724609375,79.80939483642578
2020-11-23,75.70977783203125,56.536048889160156,7.679999828338623,884.5083618164062,81.01578521728516
2020-11-24,76.1139907836914,57.592796325683594,7.739999771118164,890.5617065429688,80.91178894042969
2020-11-25,75.95230102539062,59.081851959228516,7.650000095367432,883.1934204101562,81.24459075927734
2020-11-26,76.07356262207031,59.8984260559082,7.650000095367432,885.3698120117188,82.22218322753906
2020-11-27,76.5586166381836,62.348167419433594,7.699999809265137,875.0315551757812,80.0382080078125
2020-12-01,75.79061889648438,66.14285278320312,8.210000038146973,886.4127807617188,80.01740264892578
2020-12-02,76.63948822021484,65.27823638916016,9.029999732971191,887.886474609375,80.76620483398438
2020-12-03,79.67110443115234,66.5271224975586,10.829999923706055,890.5617065429688,80.4749984741211
2020-12-04,79.67110443115234,68.83275604248047,11.920000076293945,882.71728515625,80.84938049316406
2020-12-07,80.64122772216797,68.83275604248047,11.359999656677246,887.9090576171875,80.49580383300781
2020-12-08,79.38815307617188,69.16899871826172,10.479999542236328,904.028564453125,79.70540618896484
2020-12-09,79.46898651123047,70.27378845214844,9.850000381469727,919.08251953125,80.16299438476562
2020-12-10,78.53929901123047,69.79344177246094,9.350000381469727,910.0365600585938,80.18379974365234
2020-12-11,82.78357696533203,69.93754577636719,8.890000343322754,909.4924926757812,80.32939147949219
2020-12-14,84.56211853027344,70.56197357177734,9.329999923706055,902.9176635742188,80.8285903930664
2020-12-15,85.57266998291016,72.19513702392578,9.609999656677246,895.2320556640625,80.20460510253906
2020-12-16,84.80465698242188,73.15582275390625,9.380000114440918,896.2295532226562,81.6189956665039
2020-12-17,84.44085693359375,72.24317169189453,9.4399995803833,900.3331298828125,82.51544189453125
2020-12-18,83.87496185302734,73.05976104736328,9.470000267028809,903.031005859375,82.77156829833984
2020-12-21,78.8222427368164,66.33499145507812,9.0,879.5206298828125,79.185791015625
2020-12-22,79.95403289794922,68.83275604248047,8.960000038146973,878.160400390625,81.23478698730469
2020-12-23,79.67110443115234,71.23446655273438,9.399999618530273,881.40234375,81.08538055419922
2020-12-24,80.80290222167969,71.57069396972656,9.579999923706055,904.2100219726562,81.10673522949219
2020-12-28,81.20712280273438,74.16453552246094,10.050000190734863,908.35888671875,81.76838684082031
2020-12-29,79.7115249633789,73.54010009765625,10.09000015258789,902.3509521484375,80.97867584228516
2020-12-30,80.11573791503906,72.819580078125,10.010000228881836,904.8220825195312,81.19210052490234
2020-12-31,80.3178482055664,72.67548370361328,9.960000038146973,900.1970825195312,81.04271697998047
2021-01-01,80.0753173828125,74.30863952636719,10.029999732971191,901.1946411132812,80.8932876586914
2021-01-04,80.0753173828125,76.1339340209961,10.039999961853027,902.7136840820312,80.44509887695312
2021-01-05,78.90309143066406,77.959228515625,9.960000038146973,891.4911499023438,80.25298309326172
2021-01-06,79.10519409179688,79.20811462402344,10.140000343322754,867.9808349609375,83.73204040527344
2021-01-07,78.41803741455078,78.63169860839844,10.199999809265137,866.5751953125,84.1162338256836
2021-01-08,80.96459197998047,79.7845230102539,10.6899995803833,876.800048828125,86.89093017578125
2021-01-11,80.03490447998047,80.02469635009766,11.220000267028809,860.2724609375,86.89093017578125
2021-01-12,80.96459197998047,82.66656494140625,11.140000343322754,887.3876342773438,86.95494842529297
2021-01-13,82.90484619140625,82.47441864013672,10.729999542236328,879.112548828125,87.50990295410156
2021-01-14,82.62188720703125,82.57048797607422,10.789999961853027,888.9973754882812,87.5525894165039
2021-01-15,81.20712280273438,82.18621826171875,10.819999694824219,878.5004272460938,86.6561508178711
2021-01-18,78.86266326904297,78.87187194824219,10.710000038146973,899.5849609375,83.56130981445312
2021-01-19,80.56036376953125,82.04212188720703,11.0600004196167,914.2987670898438,85.2260971069336
2021-01-20,79.46898651123047,81.46570587158203,11.109999656677246,931.6651611328125,83.73204040527344
2021-01-21,77.69043731689453,79.73648071289062,10.75,951.9335327148438,83.30514526367188
2021-01-22,76.03315734863281,76.27803039550781,10.569999694824219,929.3527221679688,82.89962768554688
2021-01-25,75.34598541259766,76.1339340209961,10.239999771118164,880.1100463867188,81.19210052490234
2021-01-27,73.8099594116211,72.96368408203125,9.920000076293945,859.252197265625,82.10990142822266
2021-01-28,74.052490234375,74.06847381591797,9.800000190734863,850.8864135742188,79.95417022705078
2021-01-29,71.91015625,72.43531036376953,10.260000228881836,835.1976318359375,78.73756408691406
2021-02-01,74.37586212158203,76.75837707519531,10.470000267028809,859.3883056640625,80.63716888427734
2021-02-02,76.1139907836914,80.31289672851562,10.5,873.2179565429688,82.89962768554688
2021-02-03,78.37760925292969,80.88928985595703,10.5,875.4171142578125,88.15021514892578
2021-02-04,80.0753173828125,86.07697296142578,10.649999618530273,872.537841796875,87.6593017578125
2021-02-05,80.43911743164062,84.01151275634766,10.460000038146973,872.2883911132812,88.40635681152344
2021-02-08,81.08586883544922,86.46125030517578,10.609999656677246,884.8484497070312,90.73284149169922
2021-02-09,80.80290222167969,83.72331237792969,10.539999961853027,886.9795532226562,89.96443939208984
2021-02-10,80.7220687866211,84.6359634399414,10.420000076293945,895.2092895507812,89.83638000488281
2021-02-11,81.09712982177734,84.3477554321289,10.760000228881836,932.11865234375,91.24507904052734
2021-02-12,79.97193145751953,83.86742401123047,11.449999809265137,925.7252807617188,90.77550506591797
2021-02-15,79.34683227539062,83.2909927368164,11.380000114440918,921.6443481445312,90.69013977050781
2021-02-16,81.68057250976562,86.701416015625,11.039999961853027,933.8416748046875,96.2822265625
2021-02-17,82.80575561523438,87.51799011230469,10.850000381469727,944.6106567382812,98.20317077636719
2021-02-18,86.18132019042969,89.43936157226562,11.140000343322754,937.5598754882812,100.95654296875
2021-02-19,86.84809875488281,87.51799011230469,11.170000076293945,943.2730712890625,99.1209716796875
2021-02-22,85.05614471435547,86.55731201171875,11.100000381469727,910.5352783203125,96.0261001586914
2021-02-23,86.18132019042969,88.4306411743164,11.0600004196167,917.4955444335938,96.51702117919922
2021-02-24,86.01463317871094,90.35200500488281,11.050000190734863,934.5219116210938,95.08696746826172
2021-02-25,90.01530456542969,92.22532653808594,11.300000190734863,972.3153076171875,97.135986328125
2021-02-26,89.43187713623047,91.40876007080078,11.039999961853027,945.7669677734375,91.47984313964844
2021-03-01,90.39036560058594,94.05062866210938,11.149999618530273,952.9764404296875,97.00792694091797
2021-03-02,93.8076171875,96.40428924560547,12.260000228881836,954.92626953125,96.06880187988281
2021-03-03,93.93264770507812,101.11163330078125,12.979999542236328,998.5010375976562,97.11463928222656
2021-03-04,92.34904479980469,105.00238800048828,14.270000457763672,986.5984497070312,96.1114730834961
2021-03-05,90.59874725341797,103.12905883789062,14.869999885559082,987.890625,94.019775390625
2021-03-08,92.14067840576172,104.76221466064453,15.609999656677246,993.5133056640625,95.71539306640625
2021-03-09,91.26553344726562,102.79281616210938,16.3700008392334,993.4905395507812,93.91108703613281
2021-03-10,91.39054870605469,103.12905883789062,15.5600004196167,989.3642578125,93.54154205322266
